Smiles,ID
OC(C=C(C1=C2)O)C=C1OC(c(cc1)cc(O)c1O)=C2O,Amb6296087
CC(C)([C@H]1C[C@@H]2CC1)C2=C,Amb9784922
CC1(C)C(C(/C=C/C)=O)=C(C)CCC1,Amb533734
C[C@@]1(CC[C@@H]2C(C)(C)C[C@H]22)O[C@@H]1CCC2=C,Amb22799559
CC(C)[C@H](CC[C@@H](C)C1)C1=O,Amb533136
CC(C)([C@@H]1CC(C)(C)O2)[C@H]1C2=O,Amb8514988
NCCc(cc1)ccc1O,Amb533726
C/C=C/c(c(OC)c1)cc(OC)c1OC,Amb4477675
C/C=C\c(c(OC)c1)cc(OC)c1OC,Amb10843105
OC(/C=C/c(cc1)cc(O)c1O)=O,Amb1131568
O=C/C=C/c1ccccc1,Amb2792758
OC(/C=C/c1ccccc1)=O,Amb6456608
COc(cc(/C=C/CO)cc1)c1O,Amb541068
OC(/C=C/c(cccc1)c1O)=O,Amb1935207
OC(/C=C/c(cc1)ccc1O)=O,Amb1207922
OC(CCc(cc1)cc(O)c1O)=O,Amb3940331
COc1cc(CCCO)cc(OC)c1O,Amb16193259
Oc(ccc(C=O)c1)c1O,Amb1209685
OC(c(ccc(O)c1)c1O)=O,Amb1934138
OC(c(cc(cc1)O)c1O)=O,Amb6491145
OC(c(cc1)cc(O)c1O)=O,Amb1960218
COc(cc(cc1O)C(O)=O)c1O,Amb6296118
OC(c1cc(O)cc(O)c1)=O,Amb6296601
OC(Cc(cc(cc1)O)c1O)=O,Amb3499427
Oc1cc(C(Oc(c-2c(cc3O)C(O4)=O)c3O)=O)c2c4c1O,Amb18511872
COc(cc(/C=C/C(O)=O)cc1)c1O,Amb1207398
COC(c(cc1O)cc(O)c1O)=O,Amb4379973
COc(cc(CC(O)=O)cc1)c1O,Amb2688758
COc(ccc(C=O)c1)c1O,Amb2689051
Oc1ccc(C=O)cc1,Amb1873769
OC(CCc(cc1)ccc1O)=O,Amb533172
COc1cc(C(O)=O)cc(OC)c1O,Amb1280562
COc(cc(C=O)cc1)c1O,Amb1880873
COc(cc(cc1)C(O)=O)c1O,Amb2613984
COc(ccc(/C=C/C(O)=O)c1)c1O,Amb1129971
C[C@H](Cc(cc1)cc(O)c1O)[C@@H](C)Cc(cc1)cc(O)c1O,Amb6335378
Oc1cc(O)cc(O)c1,Amb6357344
C[C@]1(c(c(O)c(C)c(O)c2C(C)=O)c2OC1=CC([C@@H]1C(C)=O)=O)C1=O,Amb16200038
COC(/C(/c1ccccc1)=C(\C(O)=C1c2ccccc2)/OC1=O)=O,Amb6600182
COc1cc(/C=C/C(O)=O)cc(OC)c1O,Amb541165
COc(cc(CC=C)cc1)c1O,Amb1211895
Cc1cc(OC(c(c(C)cc(OC)c2)c2O)=O)cc(O)c1C(O)=O,Amb536532
COC(/C=C/c(cc1)cc(OC)c1O)=O,Amb1094603
OC(C=CC1=C2)C=C1OC(c(cc1)ccc1O)=C2O,Amb18511556
CCOC(c(cc1O)cc(O)c1O)=O,Amb6298853
COC(CC(/C=C/c1ccccc1)O1)=CC1=O,Amb6297450
CC(Oc1c2c(OC)c(cco3)c3c1OC)=CC2=O,Amb18511878
CC(CC1)Cc2c1c(C)co2,Amb2719637
C[C@@H]([C@H](CC[C@@](C)(C=C1)C2=C(C)C1=O)[C@@H]2O1)C1=O,Amb18511881
CC(Oc1cc(occ2)c2c(OC)c11)=CC1=O,Amb18511882
CCCCCCCCCCCC(C(C(O)=CC1=O)=O)=C1O,Amb2694239
CC(C)CCCCCCC(NCc(cc1)cc(OC)c1O)=O,Amb2715513
COc1cc([C@H]([C@@H]([C@@H](CO2)[C@@H]3O)C2=O)c2c3cc3OCOc3c2)cc(OC)c1OC,Amb18511897
COC[C@@H](Cc1c2)[C@@H](COC)[C@@H](c(cc3)cc(OC)c3OC)c1c1OCOc1c2OC,Amb6600378
COC[C@@H](Cc(cc1)cc(OC)c1OC)[C@@H](Cc(cc1)cc(OC)c1OC)COC,Amb22171260
OC[C@@H]([C@@H]([C@H]([C@@H]1O)O)O)O[C@@H]1Oc1cc(OC[C@@H]2c(cc3OCOc3c3)c3O[C@H]22)c2cc1,Amb6355341
OC1c(cccc2)c2Oc2c1cccc2,Amb3550495
CC(CCc(cc1)ccc1O)=O,Amb533055
COc1ccc(/C=C/c2cc(O[C@H]([C@H]([C@@H]3O)O)O[C@@H](CO)[C@@H]3O)cc(O)c2)cc1,Amb22800441
COc(c(-c(cc(CCC(CCCC1)O)cc2)c2O)cc1c1O)c1OC,Amb6296270
CC(C)/C=C/CCCCC(NCc(cc1)cc(OC)c1O)=O,Amb533592
COc(cc(/C=C/C(CC(/C=C/c(cc1)cc(OC)c1O)=O)=O)cc1)c1O,Amb1679661
CC(c(ccc(OC)c1)c1O)=O,Amb6356942
O=C(C=C1)n2c3c1nccc3c1c2cccc1,Amb19742196
C/C(/CC/C=C(\C)/C(O)=O)=C\CO,Amb18648919
CC(C)(C=C1)Oc(c2ccccc22)c1c(C(OC)=O)c2O,Amb10845262
COC(c(c1c(c2ccccc22)occ1)c2O)=O,Amb22172605
COC(CC=C1C2=CN(CCc(cc3O)c4cc3OC)C4=C1)=C2OC,Amb8470351
COC(c(nccc1c2c3cccc2)c1n3C1=O)=C1O,Amb22172606
Oc1c(c(cccc2)c2n2C(C=C3)=O)c2c3nc1,Amb22172607
CC(C)(C=Cc1c(c(C=C2)c3)OC2=O)Oc1c3O,Amb22172609
COC(/C=C/c1ccccc1)=C(C(C(OC)=C1OC)=O)C1=O,Amb22172611
COc(cc1OC)c(C=CC(O2)=O)c2c1OC,Amb22168694
COC(C(C(C1=O)=C(/C=C/c2ccccc2)O)=O)=C1OC,Amb22172612
COc(cc(c(C(/C=C/c1ccccc1)=O)c1O)O)c1OC,Amb2694272
CO/C(/C=C/c1ccccc1)=C(/C(C=C1OC)=O)\C1=O,Amb22172614
COc(c(O)c(c(OC(c1ccccc1)=C1)c2C1=O)OC)c2O,Amb19959200
COC(C(/C1=C(/C=C/c2ccccc2)\O)=O)=CC1=O,Amb22172615
CCO/C(/C=C/c1ccccc1)=C(/C(C=C1OC)=O)\C1=O,Amb22172617
COc1cc(O)c(C(/C=C/c2ccccc2)=O)c(O)c1,Amb2694271
O=C(c(cccc1)c1-c1c23)c2nccc3cc2c1OCO2,Amb8439800
COc(cc1)ccc1C(Oc(c(OC)c(cc1O)O)c1C1=O)=C1OC,Amb19959186
Oc1ccc(CCNC(/C=C/c(cc2)ccc2O)=O)cc1,Amb8400143
COc1cc(OC(C=C2)=O)c2c(OC)c1O,Amb22172618
CC(C)(C=Cc1c2)Oc1cc(O)c2C(C)=O,Amb8401144
COc(cc(c1c2O)OC(c(cc3)ccc3O)=CC1=O)c2OC,Amb19742224
CC(C)(C=Cc1cc(C(C)=O)c2)Oc1c2O,Amb22172620
CC(C)(C=Cc1c2)Oc1cc(OC)c2C(C)=O,Amb8401024
CC(C)(C1)C2=NCCc3c2n1c1c3ccc(OC)c1,Amb22172621
CN(CCc1cc2c3OCO2)c2c1c3c(ccc(OC)c1OC)c1c2,Amb22172622
COc(cc(CCCO)cc1)c1O,Amb16192925
CC(CCc(cc1)cc(O)c1O)=O,Amb21963235
COc(cc(cc1)C(Oc(c(C2=O)c3O)cc(OC)c3OC)=C2OC)c1O,Amb22172624
Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,Amb2715421
CC(Oc(ccc(C(Oc(c(C1=O)c2O)cc(OC)c2OC)=C1OC)c1)c1OC)=O,Amb22172628
Oc1cc(O)c(/C=C/c2cc(O)cc(O)c2)cc1,Amb8399690
COc(cc1)ccc1C(Oc(c(OC)c(c(OC)c1O)O)c1C1=O)=C1OC,Amb22172629
COc1cc(O)cc(CCc2ccccc2)c1,Amb6600406
COc1cc(O)cc(/C=C/c2ccccc2)c1,Amb5718044
COc(cc1)ccc1C(Oc(c(OC)c(cc1O)O)c1C1=O)=C1O,Amb22172630
Oc(cc1)ccc1C(Oc(cc(cc1O)O)c1C1=O)=C1O,Amb18511400
Cc(c(OC)c(C)c(OC(c(cc1)ccc1O)=C1)c2C1=O)c2O,Amb22172633
Cc(c(C(OC)=C1)c(cc2OC)OC1=O)c2OC,Amb22168695
COc(cc1O)cc(OC(c(cc2)cc(OC)c2O)=C2OC)c1C2=O,Amb19886328
CC(C)(C=Cc1c2)Oc1cc(OC=C1c(cc(c(OC)c3)OC)c3OC)c2C1=O,Amb22172635
C[C@@]1(C[C@@H](C[C@]2(C)O)OC2=O)O[C@@H]1COc(cc1)cc(O2)c1C=CC2=O,Amb21855868
CC(c(ccc(O)c1)c1O)=O,Amb1811488
COc(cc(cc1)C(CCO)=O)c1O,Amb18652303
CC(Oc(c(C1=O)c2OC(c(cc3)ccc3OC)=C1OC)cc(OC(C)=O)c2OC)=O,Amb22168717
Cc1coc(-c(ccc2c(C)cccc22)c2C2=O)c1C2=O,Amb533946
Oc(cc1)ccc1C(Oc1c2c(O)ccc1)=CC2=O,Amb20665355
CC(Oc(cc1O)cc(OC(c2ccccc2)=C2)c1C2=O)=O,Amb19754421
CC(Oc(c1c2OC(c3ccccc3)=CC1=O)cc(OC(C)=O)c2OC)=O,Amb19959195
CC(Oc(cc1OC(C)=O)cc(OC(c2ccccc2)=C2)c1C2=O)=O,Amb22168715
CC(Oc(cc(c1c2OC(c3ccccc3)=CC1=O)O)c2OC)=O,Amb22166827
Oc1cc(/C=C/c2ccccc2)cc(O)c1,Amb5717571
Oc1cc(CCc2ccccc2)cc(O)c1,Amb15692016
COc1cocc1,Amb21963231
CC(Oc1cc(O)cc(OC(c2ccccc2)=C2)c1C2=O)=O,Amb19959182
CC(Oc1cc(OC)cc(CCc2ccccc2)c1)=O,Amb22172642
CC(C)=CCc(c(Oc1c2cccc1O)c(c(O)c1)C2=O)c1O,Amb22168784
Cc1cc(O)cc(O)c1C(Oc1cc(O)c(C(Oc2cc(O)c(C(O)=O)c(C)c2)=O)c(C)c1)=O,Amb549987
CC#Cc1ccc(C#CC#CC(CO)O)s1,Amb22172644
COc1cc(C(Oc(c(C2=O)c3OC)cc(OC)c3OC)=C2OC)cc(OC)c1OC,Amb22168718
CC(C)=CCc(c(OC(C=C1)=O)c1c(OC)c1)c1OC,Amb22172646
CC(Oc1cc(OC(C=C2)=O)c2cc1OC)=O,Amb22168696
CC(C)(CCC1)c(cc2)c1c(C1=O)c2-c(occ2C)c2C1=O,Amb533621
CC(C)(/C=C/c(c(O1)c(cc2)C=CC1=O)c2OC)O,Amb22172647
CC(Oc(cc1)ccc1C(Oc(cc(cc1OC(C)=O)OC(C)=O)c1C1=O)=C1OC(C)=O)=O,Amb22168719
CC(Oc(cc1)ccc1C(Oc(cc(cc1O)OC(C)=O)c1C1=O)=C1OC(C)=O)=O,Amb19959184
COc(c(O)ccc1O)c1C(Oc1c2c(O)cc(O)c1OC)=CC2=O,Amb22172648
COc(c(C1=O)c2OC(c(cc3OC)cc(OC)c3OC)=C1OC)cc(OC)c2OC,Amb19928526
Cc1coc(-c2c3c4cccc(C)c4cc2)c1OC3=O,Amb22172651
CC(Oc1cc(OC)cc(/C=C/c2ccccc2)c1)=O,Amb22168764
COc1cc(C(Oc(c(OC)c(c(OC)c2OC)OC)c2C2=O)=C2OC)cc(OC)c1OC,Amb22172652
CCO[C@@H]([C@H](C(C)=C)O)c(c(O1)c(cc2)C=CC1=O)c2OC,Amb22172653
Oc(cc1O)cc(OC(c(c(O)ccc2)c2O)=C2O)c1C2=O,Amb19928292
COc1c(/C=C/C(c(c(OC)cc(O)c2OC)c2O)=O)cccc1,Amb22168693
CC(C)C(C(c(c(O1)c(cc2)C=CC1=O)c2OC)OC(C)=O)=O,Amb19928447
COc(c(C1=O)c2OC(c(cc3OC)cc(OC)c3OC)=C1OC)cc(OC)c2O,Amb22168721
CC(C)=C(C=O)c(c(OC)ccc1C=C2)c1OC2=O,Amb19886280
OCCC(CC1)(CCC1=O)O,Amb22172657
COc(cc1)ccc1C(Oc(c1c2O)cc(O)c2OC)=CC1=O,Amb20246386
COc(c(O)c(c(OC(c(cc1)ccc1O)=C1)c2)C1=O)c2O,Amb19742232
COc(c(OC)c(c(OC(c(cc1)ccc1O)=C1)c2C1=O)O)c2O,Amb22172659
CC(C)=CCc(c(OC)c1)cc(C=C2)c1OC2=O,Amb19886332
COc1cc(O)cc(/C=C/c(cc2)ccc2O)c1,Amb15692018
COc(c1c2cco1)cc(C=C1)c2OC1=O,Amb19804212
COc(c(OC)c1OC)c(C=CC(O2)=O)c2c1OC,Amb22168698
COc(cc(C=CC(O1)=O)c1c1OC)c1OC,Amb19928301
COc(c(OC(c(cc1)ccc1O)=C1)c(c(O)c2)C1=O)c2O,Amb22172660
OCC(Oc1cc(occ2)c2c(O)c11)=CC1=O,Amb22172661
COc(c(Oc(c1c2O)cc(OC)c2OC)c2C1=O)ccc2O,Amb22172662
C=Cc1cncc2c1CCOC2=O,Amb533484
COc(cc(c(C1=O)c2O)OC(c(cc3)ccc3O)=C1OC)c2OC,Amb22172664
COc(c(Oc(c1c2OC)cc(OC)c2OC)c2C1=O)ccc2O,Amb22172665
COc(c(O)cc(C(Oc1c2OC)=O)c3-c1c1cc2O)c3OC1=O,Amb20622149
COc(cc1)ccc1C(Oc(c1c2O)cc(OC)c2OC)=CC1=O,Amb22172666
COc1cc(C(Oc(c-2c(cc3O)C(O4)=O)c3OC)=O)c2c4c1OC,Amb22172668
OC(CCCCCCCCC(O)=O)=O,Amb4037061
CCCCCC(N(C)c1c2cccc1)=CC2=O,Amb22168686
COC(c(nccc1c2c3cccc2)c1n3C1=O)=C1OC,Amb22172669
CC(C)([C@H](CC[C@@](C)(C=C)O)O)O,Amb22168739
COc(c(OC)c1)cc2c1C1=C=C(C=C(C(OC)=C3)OC)C3=CN1CC2,Amb22172670
COc(c(occ1)c1c(O1)c2C=CC1=O)c2OC,Amb19928266
CC(C)=CCC1=Cc(ccc(O)c2)c2OC1=O,Amb22168699
COc1cc(/C=C/C=O)cc(OC)c1O,Amb6296176
COc(cc(/C=C/C(N)=O)cc1)c1O,Amb2657785
COc(c1c2occ1)c(C=CC(O1)=O)c1c2Oc(c1c2occ1)c(C=CC(O1)=O)c1c2O,Amb22172672
CC(C)(Cc(c1c(C)c(CCO)c2C)c2O)C1=O,Amb18666347
CC(C)(/C=C/C/C(/C)=C/COc(c(occ1)c1cc1C=C2)c1OC2=O)O,Amb22168701
COC(c(cc1OC)cc(OC)c1O)=O,Amb3015157
Oc(cc1)cc(O2)c1C=CC2=O,Amb18511480
CC(C)=CCC1=Cc(cc(c(O)c2)OC)c2OC1=O,Amb19959198
COc(cc(CCNC(/C=C/c(cc1)cc(OC)c1O)=O)cc1)c1O,Amb22168767
COc(ccc(C(Oc(c1c2O)cc(O)c2OC)=CC1=O)c1)c1O,Amb22172674
OCc(cccc1)c1O,Amb3940117
C/C(/CCC(C(C)=C)O)=C\COc(c(occ1)c1cc1C=C2)c1OC2=O,Amb22172675
Cc1cc(O)cc(O)c1C(Oc1cc(O)c(C(O)=O)c(C)c1)=O,Amb6297414
C/C(/CCC(C(C)=C)OO)=C\COc(c(occ1)c1cc1C=C2)c1OC2=O,Amb22168702
COc(cc(/C=C/C=O)cc1)c1O,Amb3940790
OCc(cc1C(c2cc(O)cc(O)c22)=O)cc(O)c1C2=O,Amb15770000
COc(c(O)cc(C(Oc(c1c2O)cc(O)c2OC)=CC1=O)c1)c1O,Amb19959159
CC(C)(C=C1)Oc(cc2OC=C3c(cc4)ccc4OC(C)=O)c1c(O)c2C3=O,Amb22172678
CCOC(CC(C=C1)(C=CC1=O)O)=O,Amb17595176
COc(cc1O)cc(OC(c(cc2)ccc2O)=C2OC)c1C2=O,Amb22172679
CC(C)=CCc(c(O)c(c(OC=C1c(cc2)ccc2O)c2)C1=O)c2O,Amb19747061
COc(cc(/C=C/C(NCCc(cc1)ccc1O)=O)cc1)c1O,Amb8399423
Oc(cc1)ccc1C1=COc(cc(cc2)O)c2C1=O,Amb17933362
Oc(cc1)cc(O)c1C1=COc(cc(cc2O)O)c2C1=O,Amb19928275
COc1cc(OC(C=C2)=O)c2c(O)c1OC,Amb22172682
CC(C)(C(C1)Oc(cc2OC=C3c(cc4)ccc4O)c1c(O)c2C3=O)O,Amb22172683
CC(CO)(C=C1)Oc(cc2OC=C3c(cc4)ccc4O)c1c(O)c2C3=O,Amb22172684
OCCc(cc1)cc(O)c1O,Amb6374283
Oc(cc1)cc2c1Oc(cccc1O)c1C2=O,Amb18659894
CC(C)(/C=C/CC(C)(C=C)O)O,Amb22168740
CC(C)=CCc(c(O)c1OC)cc2c1Oc(c(O)ccc1O)c1C2=O,Amb22168785
CC(C)=CCOc1ccc(c(OC)c(cco2)c2n2)c2c1OC,Amb22172687
Oc(c1c2Oc(c(O)ccc3)c3C1=O)ccc2O,Amb22172688
CC(C)(C=C1)Oc(cc2OC(c(cc3)ccc3O)=C3)c1c(O)c2C3=O,Amb22172689
CC(Oc1c2c(O)cc(O)c1)=CC2=O,Amb18650985
CC(C)=CCc(c(OC=C1c(ccc(O)c2)c2O)c(c(O)c2)C1=O)c2O,Amb22172690
CC(C)=CCc(c(O)c(c(OC=C1c(ccc(O)c2)c2O)c2)C1=O)c2O,Amb22172691
COc1cc(C(Oc2c3c(O)cc(O)c2)=CC3=O)cc(OC)c1O,Amb19804527
COc1cc(OC)c(C(c(cccc2O)c2O)=O)c(O)c1,Amb19959192
CC(C)(C1)NC(C)(C)CC1=CC(C)=O,Amb22172695
COc(c(C(/C=C/c1ccccc1)=O)c1O)cc(O)c1OC,Amb2694273
COc(cc1O)cc(Oc2c3cccc2O)c1C3=O,Amb22172696
Cc1cc(O)c(C)c(O)c1C(OC)=O,Amb1780380
COc1c(C(/C=C/c2ccccc2)=O)c(O)cc(O)c1,Amb6298444
COc(cc(cc1O)C(Oc(c2c3O)cc(OC)c3OC)=CC2=O)c1OC,Amb19959144
CC(C)=CCc(c(O)c(c(OC(c(cc1)ccc1O)=C1)c2)C1=O)c2O,Amb22168716
CC(C)=CCc(c(O)c1O)cc2c1Oc(c(O)ccc1O)c1C2=O,Amb22168787
COC(CC(CC1)(CCC1=O)O)=O,Amb21963237
Oc1cccc(O)c1O,Amb2609026
OC(CCCCCCCC(CCC(O)=O)=O)=O,Amb10549833
Oc(cc1)ccc1C1=COc(cc(cc2O)O)c2C1=O,Amb17933801
O=C1Oc(c2c(cc3)occ2)c3C=C1,Amb19130532
OCc1ccc(C=O)o1,Amb2715062
CC[C@H]([C@H]([C@@H]1[C@@H]2C)OC2=O)[C@H]2c3c1cc([C@@H](C[C@H]1C)OC1=O)n3CCCC2,Amb22172699
C=CCc(cc1)cc(-c(cc(CC=C)cc2)c2O)c1O,Amb533792
COC(c(cc1O)cc(OC)c1OC)=O,Amb17771525
CC(C)(c1cc(c(O)c(c(OC=C2c(cc3)ccc3O)c3)C2=O)c3o1)O,Amb22172700
CC(C)=CCc(c(OC)c1)cc(C(/C=C/c(cc2)ccc2O)=O)c1O,Amb8439816
CC(C)(C=C1)Oc(cc2)c1cc2C1=COc(cc(cc2)O)c2C1=O,Amb22172701
Cc1cc(O)cc(O)c1,Amb2689688
Oc1ccc(/C=C/C(NCCCCNCCCNC(/C=C/c(cc2)ccc2O)=O)=O)cc1,Amb22172703
CC(C)(CC1)OC(C(c(c2ccc3)c3O)=O)=C1C2=O,Amb19959171
COc1cc(C=O)cc(OC)c1O,Amb533766
COc1c2oc(-c(cc3)cc(OC)c3O)cc2cc(CCCO)c1,Amb19959185
NC(/C=C/c1ccccc1)=O,Amb2608623
CC(Cc1cc(O)cc(OC(C)=C2)c1C2=O)=O,Amb18661363
CC(Cc1cc(O)cc(OC(C)=C2)c1C2=O)O,Amb22172704
COc(cc1)ccc1C(Oc(cc(cc1O)O)c1C1=O)=C1OC,Amb19892256
COc(cc1)ccc1C(Oc(cc(cc1O)OC)c1C1=O)=C1O,Amb19892299
COc1cc(C(Oc(c2c3O)cc(OC)c3OC)=CC2=O)cc(OC)c1O,Amb22167444
COc(ccc(O)c1)c1OC,Amb3939558
COC(C(Cc(cc1)cc2c1OCO2)/C(/C(OC)=O)=C\c(cc1)cc2c1OCO2)=O,Amb22172707
COc(cc1O)cc(OC(c(cc2)cc(OC)c2OC)=C2)c1C2=O,Amb19959193
Cc1cc(O)cc(O)c1C(OC)=O,Amb3986773
COc(cc1)ccc1C(Oc1c2c(O)cc(OC)c1)=CC2=O,Amb22002078
COc(ccc(/C=C/CCO)c1)c1OC,Amb22168749
CC(C)(CCc1cc2c3Oc(c(O)ccc4O)c4C2=O)Oc1c3OC,Amb22172708
C[C@H](CCC/C(/C)=C/[C@H](CC(C)=C1)OC1=O)C(OC1(C)C)=CC1=O,Amb22172709
CC(C)=CCc(cc(cc1)C2=COc(cc(cc3O)O)c3C2=O)c1O,Amb22172710
COc(ccc(C(O)=O)c1)c1OC,Amb530403
CC(C)(CCc(c1c2Oc(c(O)ccc3O)c3C1=O)c(CCC(C)(C)O1)c1c2O)O,Amb22172712
CC(C)(CCc(c1c2Oc(c(O)ccc3O)c3C1=O)c(CCC(C)(C)O1)c1c2O)OC=O,Amb22172713
COc(c(O)c(c(OC(c1ccccc1)=C1)c2)C1=O)c2O,Amb19928490
Oc(cc1)ccc1C(c(c(O)cc(O)c1)c1O)=O,Amb22172714
COc1cc(/C=C/CO)cc(OC)c1OC,Amb19959199
Cc1cc(C(C=CC2=O)=O)c2c(O)c1-c(c(C(C=C1)=O)c2C1=O)c(C)cc2O,Amb22172715
COc(cc1O)cc(OC(c(cc2)cc(OC)c2O)=C2)c1C2=O,Amb22172716
CC(C)(CC1)Oc(cc2OC=C3c(cc4)ccc4O)c1c(O)c2C3=O,Amb22172718
CCC(c(cc1)ccc1Oc(cc(CC=C)cc1)c1O)=O,Amb22172719
CC(C)(CCc1c(cc2OC=C3c(cc4)ccc4O)O)Oc1c2C3=O,Amb22172721
COc(ccc(/C=C/C(CO)O)c1)c1OC,Amb22168751
COc1c2OCOc2cc(/C=C/C=O)c1,Amb22168769
CC(C)(C1)Oc(ccc(C(C)=O)c2)c2C1=O,Amb22168757
NC(/C=C/c(cc1)cc(O)c1O)=O,Amb19959179
CC(CC1N(C)c(c(c(cc2)c3)cc4c3OCO4)c2-c(cc2)c1c1c2OCO1)=O,Amb22172722
CC(CC(c1c2OC)N(C)c(c(c(cc3)c4)cc5c4OCO5)c3-c1ccc2OC)=O,Amb22172725
CCOC(/C=C/c(cc1)cc(O)c1O)=O,Amb4377847
CC(CC/C=C(\C)/C(O)=O)(C=C)O,Amb18129442
CC(C)(C[C@@](C)([C@@H]([C@H]1C=C2C)O)O)N1C2=O,Amb22172726
Oc1cc(OC(C2)=O)c2cc1,Amb21963230
NC(c(cc1)ccc1O)=O,Amb1240570
OC(Cc(ccc(O)c1)c1O)=O,Amb18053954
Oc1ccc(/C=C/C(NCCCCNC(/C=C/c(cc2)cc(O)c2O)=O)=O)cc1,Amb10549877
CC(C)C(Oc1c2c(O)cc(O)c1)=CC2=O,Amb22168763
Oc1cc(/C=C/c(cc2)cc(O)c2O)cc(O)c1,Amb8399114
CC(C)=CCc1cc(C(O)=O)cc(CC=C(C)C)c1O,Amb22172730
COc(cc1O)cc(OC/C2=C\c(cc3)ccc3O)c1C2=O,Amb19959197
CC(C)(CCc(c1c(cc2O)Oc3cc(O)c(CCC(C)(C)O4)c4c3C1=O)c2OC)O,Amb22172733
CC(C)(CCc(c1c(cc2O)Oc3cc(OC(C)(C)CC4)c4c(O)c3C1=O)c2OC)O,Amb22172735
CC(C)(CCc(c1c(cc2O)Oc3cc(OC(C)(C)CC4)c4c(O)c3C1=O)c2OC)OC=O,Amb22172736
C=CCc(cc1)cc(O)c1O,Amb1792959
Cc1cc(O)cc(Oc2c3c(O)cc(O)c2)c1C3=O,Amb19886307
Cc(c(C(c1c2O)=O)c3Oc1cc(O)c2OC)cc(O)c3OC,Amb22172737
O=CC1=CC=C2C1=COC=C2,Amb22172738
Oc1ccc(/C=C(\COc2c3c(O)cc(O)c2)/C3=O)cc1,Amb22172739
Oc1ccc(CC(COc2c3c(O)cc(O)c2)C3=O)cc1,Amb22172740
COc(ccc(CC(COc1c2c(O)cc(O)c1)C2=O)c1)c1O,Amb22172741
CC(C)(CC=C1C(c2c3cccc2)OC3=O)OC1=O,Amb22172742
Cc1cc(O)cc(Oc(c2c3O)cc(O)c3OC)c1C2=O,Amb22172743
CC(C)(CC1)OC(C(c(c2ccc3)c3OC)=O)=C1C2=O,Amb22172744
C/C=C/c(cc1)cc(OC)c1OC,Amb533410
COc(cc1O)cc(OC(c(cc2)cc(O)c2OC)=C2O)c1C2=O,Amb22172745
COc1cc(OC(c2c-3oc(cc4O)c2cc4O)=O)c3c(O)c1,Amb20246388
CC(Oc(ccc(/C=C/C(N)=O)c1)c1OC(C)=O)=O,Amb19959181
Oc1ccc(C(Cc2cccc(O)c22)OC2=O)cc1,Amb4450404
CC(C)(CC1)OC(C(c2c3cccc2)=O)=C1C3=O,Amb4037455
CC(C)(C=C1)OC(C(c2c3cccc2)=O)=C1C3=O,Amb2614134
COc(cc(c1c2OCC(Cc(cc3)ccc3O)C1=O)O)c2O,Amb22172747
Oc(cc1O)cc(OC=C2c(cc3)cc(O)c3O)c1C2=O,Amb22172748
COc(cc1OC)c(C=O)cc1OC,Amb534574
CC(C)=CCc(ccc1ccccc11)c1O,Amb22168736
COC(CO)c(cc1)cc(O)c1O,Amb22168753
CC(C)=CCC(C(c1c2cccc1)=O)=CC2=O,Amb22172749
COc1c(cnc2c(cc3OCOc3c3)c3ccc22)c2ccc1O,Amb22172751
CC(c(cccc1)c1C(O)=O)=O,Amb2792458
COc(c(C(CCc1ccccc1)=O)c1O)cc(O)c1OC,Amb2694277
Oc1ccc(CCc2cc(O)cc(O)c2)cc1,Amb22172752
Cc(c(OC)c(c(C(c1c2ccc(O)c1)=O)c1)C2=O)c1O,Amb22172754
Oc1ccc(C(Cc2cc(O)cc(O)c22)OC2=O)cc1,Amb22172756
COc1c2occc2cc(CO)c1,Amb22168754
COc(cc(c(C1=O)c2O)OC(c(cc3)cc(O)c3O)=C1OC)c2OC,Amb19742219
CC(CC(c1c2OC)N(C)c(c(c(cc3)c4)cc5c4OCO5)c3-c1ccc2O)=O,Amb22172757
COc(cc1O)cc(OC(c(cc2)cc(O)c2O)=C2)c1C2=O,Amb19959169
Oc1ccc(CC/C=C/C(CCc(cc2)ccc2O)=O)cc1,Amb8399162
Oc(ccc(CC/C=C/C(CCc(cc1)cc(O)c1O)=O)c1)c1O,Amb8401505
COc1cc(CC(CO)O)cc(OC)c1O,Amb19959194
COc(c(-c(cc(CCC(CCCC1)=O)cc2)c2O)cc1c1O)c1OC,Amb22172762
COc1c(CCCCC(C(Cc(cc2)cc-3c2O)O)=O)cc3c(OC)c1OC,Amb22172764
Oc1cccc(O)c1,Amb2793030
CC(C)=CCc(c(O)cc(-c1cc(ccc(O)c2)c2o1)c1)c1O,Amb22172767
CC(C)=CCc(c(O)c(c(Oc(cc1)c2cc1O)c1)C2=O)c1OC,Amb22168788
CC(C)(CCc(c1c(cc2O)Oc3cc(OC(C)(C)CC4)c4c(O)c3C1=O)c2O)O,Amb22172768
COc(cc(C(CO)C(c(cc1)cc(OC)c1O)=O)cc1)c1O,Amb22172770
COc(c(C=O)c(cc1C(c2c3cccc2)=O)O)c1C3=O,Amb2614024
CC(C)=CCc(c(O)c(cc1)C(/C=C/c(ccc(O)c2)c2O)=O)c1O,Amb22172771
CC(C)=CCc(c(O)c(c(Oc1c2c(O)ccc1O)c1)C2=O)c1OC,Amb19959173
Oc(cc1O)cc(Oc(cc2O)c3cc2O)c1C3=O,Amb22172772
